"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000288480.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292284.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288202.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288350.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288382.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288265.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288337.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288113.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288194.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288501.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288164.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288190.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288313.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288377.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288345.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288518.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288465.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288171.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288142.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288469.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288193.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288165.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288413.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288221.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288483.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288432.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288286.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288347.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288211.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288419.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288442.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288176.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288354.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288423.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283465.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288478.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288461.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288241.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288214.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288344.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288339.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288173.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288440.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288128.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288517.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288405.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288188.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288364.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288448.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291708.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291709.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291710.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291711.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291712.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291713.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291714.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291715.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291716.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291728.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291727.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291725.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291726.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291717.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291718.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291719.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291720.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291721.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291722.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291723.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291729.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291730.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291731.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291732.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285384.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284955.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285874.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285232.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287491.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284774.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285482.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284758.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285428.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284923.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285112.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285272.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285047.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285442.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285451.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285049.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284918.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285207.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285088.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284888.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285243.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285339.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285060.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285389.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291739.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291737.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291741.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291743.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291742.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291738.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291736.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291740.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288115.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288216.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288353.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291744.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291745.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291746.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291747.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291748.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291749.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291750.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291751.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288238.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288513.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290629.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288495.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288123.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288464.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288246.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288468.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290631.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288207.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288355.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290633.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288170.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288336.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288284.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288236.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288506.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288515.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288259.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288147.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288385.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288416.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288391.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288410.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288285.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288230.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288180.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288438.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288482.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288192.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288444.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288387.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288491.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288395.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288203.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288451.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288308.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288346.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288254.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288326.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288168.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288386.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288493.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288287.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291761.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291752.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291762.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291763.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291753.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291754.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291760.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292251.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291755.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291756.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291757.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291758.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291769.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292234.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291765.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291766.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291767.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288144.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288294.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288290.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288446.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288158.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288489.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288303.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288184.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288249.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291799.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291821.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291804.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291800.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291801.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291822.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291807.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291816.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291815.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291812.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292258.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291805.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291806.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291771.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291772.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291773.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291774.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291811.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291808.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291775.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291776.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291777.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291778.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291810.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291818.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291817.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291779.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291780.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291809.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291781.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291782.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291783.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291784.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291785.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291786.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291787.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291788.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291789.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291803.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291790.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291791.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291792.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291793.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291820.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291819.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291794.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291795.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291796.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291802.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291814.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291797.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291813.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291823.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291827.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291825.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291824.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292244.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291832.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291828.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291834.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291839.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291835.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291836.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291837.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291840.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291841.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291863.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291866.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291860.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291864.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291842.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291865.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291843.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291844.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291861.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291858.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291845.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291846.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291847.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291848.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292252.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291849.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291850.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291851.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291852.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291859.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291868.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291867.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291862.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291853.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291854.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291855.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291856.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291857.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291869.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291876.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292250.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291870.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291871.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291875.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291872.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291874.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291873.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291878.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291879.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291881.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291888.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291889.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291882.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291884.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291885.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291883.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291891.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291895.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291892.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291893.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291894.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291896.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291897.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291905.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291901.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291902.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291898.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291899.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291900.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292247.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291903.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291904.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291906.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291907.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291908.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291909.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292245.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291910.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291911.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291912.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291913.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291915.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291916.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291917.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291918.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291919.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291924.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291920.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291921.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291925.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291922.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291923.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282982.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282986.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282844.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282976.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292260.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282869.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282902.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283082.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283011.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282992.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282853.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282832.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283077.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282947.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282846.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282895.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283121.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283100.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282905.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283099.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283104.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282835.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283018.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282930.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282954.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291927.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000291926.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288149.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288219.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288199.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288415.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288452.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288331.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288160.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288250.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288317.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288141.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288320.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288486.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288428.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288367.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288361.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000292269.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284358.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284579.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284494.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283939.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283896.1",0,0,0,0,0,0,0,0,0,0,0,0
